index,marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
9870,AUDI,A6,8080,4Fslashcharacter001C6,Break,2008,29/03/2020,DIESEL,287820,AUTOMATIQUE,1000,15,233,250000+km
9871,AUDI,S3,40280,8V,Hatchback,2015,29/03/2020,ESSENCE,100440,AUTOMATIQUE,37000,19,300,<150000km
9872,AUDI,A5,71950,8T,Coupé,2021,29/03/2020,ESSENCE,123,AUTOMATIQUE,84000,10,190,<5000km
9873,AUDI,S6,99290,C7 [restyling],Break,2017,29/03/2020,ESSENCE,34800,AUTOMATIQUE,94000,52,450,<50000km
9874,AUDI,Q3,55990,F3,4x4_SUV,2020,28/05/2020,DIESEL,26230,AUTOMATIQUE,77000,10,190,<50000km
9875,AUDI,A1,21160,8X [restyling],Hatchback,2018,29/03/2020,ESSENCE,28662,AUTOMATIQUE,75000,5,95,<50000km
9876,AUDI,Q5,20940,8R [restyling],4x4_SUV,2014,29/03/2020,DIESEL,229320,AUTOMATIQUE,69000,10,177,<250000km
9877,AUDI,A4,13100,B9,Break,2016,16/05/2020,DIESEL,157706,MANUEL,91000,8,150,<250000km
9878,AUDI,A4,68070,B9,Break,2020,29/03/2020,DIESEL,6200,AUTOMATIQUE,77000,10,190,<50000km
9879,AUDI,A4,30620,B9,Break,2018,16/04/2020,DIESEL,157909,AUTOMATIQUE,37000,16,272,<250000km
9880,AUDI,A1,23500,8X [restyling],Hatchback,2018,29/03/2020,ESSENCE,24618,MANUEL,58000,5,95,<50000km
9881,AUDI,A1,31690,2 génération,Hatchback,2020,29/03/2020,ESSENCE,612,MANUEL,39000,6,116,<5000km
9882,AUDI,A5,28540,2 génération,Berline,2017,27/05/2020,DIESEL,121380,AUTOMATIQUE,30000,11,190,<150000km
9883,AUDI,A3,29980,8V [restyling],Hatchback,2020,29/03/2020,DIESEL,34375,MANUEL,83000,6,115,<50000km
9884,AUDI,A4,16180,B8slashcharacter0018K [restyling],Break,2013,29/03/2020,DIESEL,99360,AUTOMATIQUE,24000,8,143,<150000km
9885,AUDI,A5,54490,2 génération,Cabriolet,2020,29/03/2020,DIESEL,11,AUTOMATIQUE,81000,10,190,<5000km
9886,AUDI,A3,24130,8V [restyling],Hatchback,2018,29/03/2020,DIESEL,65374,AUTOMATIQUE,85000,5,110,<150000km
9888,AUDI,A6,32280,4Gslashcharacter001C7 [restyling],Break,2017,27/05/2020,DIESEL,129215,AUTOMATIQUE,59000,12,218,<150000km
9889,AUDI,A1,18920,8X [restyling],Hatchback,2015,26/05/2020,DIESEL,61464,AUTOMATIQUE,45000,5,90,<150000km
9890,AUDI,A4,42490,B9,Break,2018,29/03/2020,DIESEL,37339,AUTOMATIQUE,21000,16,272,<50000km
9891,AUDI,Q5,36280,8R [restyling],4x4_SUV,2016,27/05/2020,DIESEL,145200,AUTOMATIQUE,6000,20,272,<150000km
9892,AUDI,A1,24580,8X [restyling],Hatchback,2018,19/05/2020,ESSENCE,8374,AUTOMATIQUE,49000,5,95,<50000km
9893,AUDI,A3,9780,8Pslashcharacter0018PA [2pi restyling],Hatchback,2012,27/05/2020,DIESEL,186039,MANUEL,38000,7,140,<250000km
9894,AUDI,Q3,36870,8U [restyling],4x4_SUV,2017,29/03/2020,DIESEL,46540,AUTOMATIQUE,67000,10,184,<50000km
9895,AUDI,A1,14540,8X,Hatchback,2014,24/05/2020,DIESEL,133337,AUTOMATIQUE,61000,5,90,<150000km
9897,AUDI,Q3,18340,8U,4x4_SUV,2013,29/03/2020,DIESEL,129600,AUTOMATIQUE,85000,10,177,<150000km
9898,AUDI,A6,8920,4Fslashcharacter001C6,Berline,2008,29/03/2020,DIESEL,194360,MANUEL,13000,15,233,<250000km
9899,AUDI,A1,26890,2 génération,Hatchback,2021,29/03/2020,ESSENCE,21600,MANUEL,22000,6,116,<50000km
9900,AUDI,A3,34980,8V [restyling],Hatchback,2020,29/03/2020,ESSENCE,4680,AUTOMATIQUE,56000,8,150,<5000km
9901,AUDI,Q3,28410,8U [restyling],4x4_SUV,2016,25/04/2020,DIESEL,50575,AUTOMATIQUE,67000,10,184,<150000km
9902,AUDI,A3,22970,8V [restyling],Cabriolet,2017,20/05/2020,ESSENCE,35169,MANUEL,66000,6,110,<50000km
9903,AUDI,A5,25810,8T [restyling],Berline,2014,29/03/2020,ESSENCE,71280,AUTOMATIQUE,74000,9,170,<150000km
9904,AUDI,A3,24360,8V [restyling],Hatchback,2019,29/03/2020,DIESEL,29150,AUTOMATIQUE,77000,8,150,<50000km
9905,AUDI,A6,28230,4Gslashcharacter001C7,Break,2014,29/03/2020,DIESEL,152055,AUTOMATIQUE,69000,12,204,<250000km
9906,AUDI,A1,18430,8X,Hatchback,2014,29/03/2020,DIESEL,100438,AUTOMATIQUE,67000,5,90,<150000km
9907,AUDI,A4,24340,B9,Break,2016,29/03/2020,DIESEL,91115,MANUEL,61000,7,150,<150000km
9909,AUDI,S5,113980,F5,Coupé,2020,29/03/2020,ESSENCE,1140,AUTOMATIQUE,95000,34,354,<5000km
9910,AUDI,TT,41120,8S,roadster 2-portes,2017,13/05/2020,ESSENCE,49915,AUTOMATIQUE,30000,13,230,<50000km
9911,AUDI,TT,30930,8S,Coupé,2017,29/03/2020,DIESEL,26450,MANUEL,92000,10,184,<50000km
9912,AUDI,Q3,48840,F3,4x4_SUV,2020,28/05/2020,DIESEL,2302,AUTOMATIQUE,30000,8,150,<5000km
9913,AUDI,A4,33310,B9,Break,2018,29/03/2020,DIESEL,27209,AUTOMATIQUE,75000,10,190,<50000km
9914,AUDI,A4,28040,B9,Break,2018,29/03/2020,DIESEL,54340,AUTOMATIQUE,84000,7,150,<150000km
9915,AUDI,A3,35090,8V [restyling],Hatchback,2020,29/03/2020,ESSENCE,12,AUTOMATIQUE,33000,7,150,<5000km
9916,AUDI,Q3,36140,8U [restyling],4x4_SUV,2018,29/03/2020,DIESEL,41656,AUTOMATIQUE,38000,8,150,<50000km
9917,AUDI,A4,30650,B9,Berline,2020,29/03/2020,ESSENCE,25732,AUTOMATIQUE,38000,8,150,<50000km
9918,AUDI,Q5,34690,8R [restyling],4x4_SUV,2017,29/03/2020,DIESEL,68320,AUTOMATIQUE,75000,11,190,<150000km
9919,AUDI,Q5,46170,8R [restyling],4x4_SUV,2019,17/04/2020,DIESEL,41531,AUTOMATIQUE,78000,10,190,<50000km
9920,AUDI,A6,46620,C8,Berline,2020,29/03/2020,DIESEL,22680,AUTOMATIQUE,30000,11,204,<50000km
9921,AUDI,A6,10480,4Fslashcharacter001C6,Break,2006,29/03/2020,ESSENCE,94500,MANUEL,78000,12,177,<150000km
9922,AUDI,A4,48380,B9,Break,2020,13/04/2020,DIESEL,7480,AUTOMATIQUE,62000,8,170,<50000km
9923,AUDI,A1,14510,8X,Hatchback,2014,13/05/2020,ESSENCE,100614,MANUEL,67000,6,122,<150000km
9925,AUDI,A3,18890,8V [restyling],Hatchback,2016,23/05/2020,DIESEL,80520,AUTOMATIQUE,95000,5,110,<150000km
9926,AUDI,A1,27090,2 génération,Hatchback,2020,29/03/2020,ESSENCE,1050,AUTOMATIQUE,11000,5,95,<5000km
9927,AUDI,R8,65290,1 génération,Cabriolet,2012,08/05/2020,ESSENCE,101350,AUTOMATIQUE,78000,45,525,<150000km
9928,AUDI,A3,33460,8V [restyling],Hatchback,2020,13/04/2020,ESSENCE,40548,MANUEL,30000,8,150,<50000km
9929,AUDI,A5,56470,2 génération,Cabriolet,2020,29/03/2020,DIESEL,25602,AUTOMATIQUE,21000,10,190,<50000km
9930,AUDI,Q2,23200,1 génération,4x4_SUV,2018,21/05/2020,DIESEL,96324,AUTOMATIQUE,30000,6,116,<150000km
9931,AUDI,A3,7180,8Pslashcharacter0018PA [2pi restyling],Hatchback,2008,09/05/2020,DIESEL,226320,MANUEL,63000,6,105,<250000km
9933,AUDI,Q5,31620,8R [restyling],4x4_SUV,2014,29/03/2020,DIESEL,156215,AUTOMATIQUE,83000,20,272,<250000km
9934,AUDI,Q5,26730,8R [restyling],4x4_SUV,2017,15/05/2020,DIESEL,107000,AUTOMATIQUE,38000,10,190,<150000km
9935,AUDI,A4,26830,B9,Break,2016,29/03/2020,DIESEL,76568,AUTOMATIQUE,88000,10,190,<150000km
9936,AUDI,A6,26320,4Gslashcharacter001C7 [restyling],Break,2016,29/03/2020,DIESEL,99789,AUTOMATIQUE,21000,10,190,<150000km
9937,AUDI,S3,53730,8V,Hatchback,2019,25/05/2020,ESSENCE,25000,AUTOMATIQUE,13000,20,300,<50000km
9938,AUDI,A1,32070,2 génération,Hatchback,2021,29/03/2020,ESSENCE,22200,MANUEL,22000,6,116,<50000km
9940,AUDI,A4,31330,B8slashcharacter0018K [restyling],Break,2015,29/03/2020,DIESEL,102285,AUTOMATIQUE,84000,15,245,<150000km
9941,AUDI,Q5,52340,8R [restyling],4x4_SUV,2017,29/03/2020,DIESEL,71281,AUTOMATIQUE,42000,21,272,<150000km
9942,AUDI,Q3,26980,8U [restyling],4x4_SUV,2016,29/03/2020,DIESEL,34649,AUTOMATIQUE,21000,8,150,<50000km
9943,AUDI,A1,20970,8X [restyling],Hatchback,2019,28/05/2020,ESSENCE,25579,MANUEL,72000,5,95,<50000km
9945,AUDI,S3,79930,8V,Hatchback,2018,03/05/2020,ESSENCE,36900,AUTOMATIQUE,75000,29,300,<50000km
9946,AUDI,A4,49430,B9,Break,2020,29/03/2020,DIESEL,11385,AUTOMATIQUE,34000,8,170,<50000km
9947,AUDI,A1,10520,8X,Hatchback,2013,08/05/2020,DIESEL,182280,AUTOMATIQUE,34000,5,90,<250000km
9948,AUDI,A4,40480,B9,Break,2018,29/03/2020,DIESEL,81526,AUTOMATIQUE,29000,16,272,<150000km
9949,AUDI,A4,11310,B8slashcharacter0018K [restyling],Break,2012,29/03/2020,ESSENCE,183270,AUTOMATIQUE,91000,9,163,<250000km
9950,AUDI,A4,33850,B9,Break,2017,29/03/2020,DIESEL,111366,AUTOMATIQUE,21000,16,272,<150000km
9951,AUDI,A5,52480,2 génération,Berline,2019,29/03/2020,DIESEL,1363,AUTOMATIQUE,29000,10,190,<5000km
9952,AUDI,A3,15360,8V,Hatchback,2015,29/03/2020,DIESEL,137391,MANUEL,72000,5,110,<150000km
9953,AUDI,A4,33580,B9,Break,2018,29/03/2020,DIESEL,42600,AUTOMATIQUE,42000,8,150,<50000km
9954,AUDI,A4,20790,B9,Break,2017,29/03/2020,DIESEL,134698,MANUEL,16000,7,150,<150000km
9955,AUDI,S5,106350,F5,Cabriolet,2020,13/04/2020,ESSENCE,527,AUTOMATIQUE,30000,34,354,<5000km
9956,AUDI,Q3,26020,8U [restyling],4x4_SUV,2017,29/03/2020,DIESEL,134597,MANUEL,56000,8,150,<150000km
9957,AUDI,A6,59140,C8,Break,2019,29/03/2020,DIESEL,27852,AUTOMATIQUE,32000,13,231,<50000km
9958,AUDI,A3,14620,8Pslashcharacter0018PA [2pi restyling],Hatchback,2009,29/03/2020,ESSENCE,156350,AUTOMATIQUE,30000,12,200,<250000km
9959,AUDI,A1,14750,8X,Hatchback,2013,11/05/2020,ESSENCE,38350,MANUEL,57000,5,86,<50000km
9960,AUDI,S3,71250,8V,Hatchback,2020,29/03/2020,ESSENCE,12289,AUTOMATIQUE,6000,29,300,<50000km
9961,AUDI,Q3,16220,8U,4x4_SUV,2013,22/04/2020,DIESEL,177664,MANUEL,86000,8,150,<250000km
9962,AUDI,A6,37420,4Gslashcharacter001C7 [restyling],Break,2019,29/03/2020,DIESEL,28840,AUTOMATIQUE,38000,10,190,<50000km
9963,AUDI,A5,42230,2 génération,Coupé,2020,29/03/2020,DIESEL,21130,AUTOMATIQUE,69000,8,190,<50000km
9964,AUDI,A1,15240,8X,Hatchback,2012,29/03/2020,DIESEL,83609,MANUEL,68000,5,105,<150000km
9965,AUDI,A3,13070,8V,Hatchback,2013,29/03/2020,ESSENCE,92685,MANUEL,78000,6,122,<150000km
9966,AUDI,TT,24030,8J,roadster 2-portes,2013,29/03/2020,DIESEL,103753,MANUEL,9000,9,170,<150000km
9967,AUDI,A5,27980,8T [restyling],Cabriolet,2016,29/03/2020,DIESEL,91750,AUTOMATIQUE,83000,15,245,<150000km
9968,AUDI,TT,32310,8S,roadster 2-portes,2017,29/03/2020,DIESEL,88443,MANUEL,62000,10,184,<150000km
9969,AUDI,Q3,19950,8U [restyling],4x4_SUV,2017,29/03/2020,DIESEL,159600,AUTOMATIQUE,21000,8,150,<250000km
9970,AUDI,A3,27020,8V [restyling],Hatchback,2017,06/05/2020,DIESEL,48734,AUTOMATIQUE,35000,8,150,<50000km
9971,AUDI,A1,24780,2 génération,Hatchback,2020,22/05/2020,ESSENCE,9066,AUTOMATIQUE,92000,7,150,<50000km
9972,AUDI,A6,37290,4Gslashcharacter001C7 [restyling],Break,2019,29/03/2020,DIESEL,68978,AUTOMATIQUE,59000,10,190,<150000km
9973,AUDI,Q5,39840,8R [restyling],4x4_SUV,2016,29/03/2020,DIESEL,110667,AUTOMATIQUE,64000,20,272,<150000km
9974,AUDI,A3,33060,8V [restyling],Hatchback,2020,29/03/2020,ESSENCE,23600,AUTOMATIQUE,73000,8,150,<50000km
9975,AUDI,A5,54690,2 génération,Cabriolet,2020,29/03/2020,DIESEL,10421,AUTOMATIQUE,84000,10,190,<50000km
9976,AUDI,Q3,18540,8U,4x4_SUV,2013,13/04/2020,DIESEL,149717,MANUEL,44000,8,150,<150000km
9977,AUDI,A5,39430,2 génération,Berline,2017,30/04/2020,DIESEL,31000,AUTOMATIQUE,78000,10,190,<50000km
9978,AUDI,A3,28480,8V [restyling],Hatchback,2019,29/03/2020,DIESEL,12996,MANUEL,34000,6,115,<50000km
9979,AUDI,A4,45310,B9,Break,2019,29/03/2020,DIESEL,31347,AUTOMATIQUE,29000,8,150,<50000km
9980,AUDI,Q5,16780,8R,4x4_SUV,2010,29/03/2020,DIESEL,183750,AUTOMATIQUE,71000,15,240,<250000km
9981,AUDI,A6,21230,4Gslashcharacter001C7,Break,2013,29/03/2020,DIESEL,129708,AUTOMATIQUE,26000,10,177,<150000km
9982,AUDI,A3,27010,8V,Cabriolet,2016,09/05/2020,ESSENCE,44982,MANUEL,30000,7,125,<50000km
9983,AUDI,Q3,64570,F3,4x4_SUV,2021,22/05/2020,DIESEL,15,AUTOMATIQUE,93000,8,150,<5000km
9984,AUDI,A1,20790,8X [restyling],Hatchback,2017,29/03/2020,ESSENCE,71819,AUTOMATIQUE,74000,6,125,<150000km
9985,AUDI,A4,16780,B9,Berline,2017,25/04/2020,DIESEL,139791,AUTOMATIQUE,35000,7,150,<150000km
9986,AUDI,Q5,32390,8R [restyling],4x4_SUV,2017,08/05/2020,DIESEL,40923,AUTOMATIQUE,95000,10,190,<50000km
9987,AUDI,A5,41890,2 génération,Coupé,2020,29/03/2020,DIESEL,17442,AUTOMATIQUE,77000,8,190,<50000km
9988,AUDI,Q5,16670,8R [restyling],4x4_SUV,2013,24/05/2020,DIESEL,223951,AUTOMATIQUE,44000,10,177,<250000km
9989,AUDI,A5,23920,8T [restyling],Cabriolet,2015,29/03/2020,DIESEL,87150,AUTOMATIQUE,95000,11,204,<150000km
9990,AUDI,A4,14730,B8slashcharacter0018K [restyling],Break,2013,29/03/2020,DIESEL,321404,AUTOMATIQUE,50000,15,245,250000+km
9991,AUDI,A4,23820,B8slashcharacter0018K [restyling],Break,2015,29/03/2020,DIESEL,25639,AUTOMATIQUE,75000,9,177,<50000km
9992,AUDI,A4,30490,B9,Break,2017,29/03/2020,DIESEL,51996,AUTOMATIQUE,84000,10,190,<150000km
9993,AUDI,Q3,34110,8U [restyling],4x4_SUV,2019,08/05/2020,DIESEL,51753,AUTOMATIQUE,30000,8,150,<150000km
9994,AUDI,A7,28870,4G [restyling],Berline,2014,13/04/2020,DIESEL,138875,AUTOMATIQUE,17000,15,245,<150000km
9995,AUDI,A1,22370,8X [restyling],Hatchback,2017,29/03/2020,ESSENCE,16219,MANUEL,49000,6,125,<50000km
9996,AUDI,Q3,52320,F3,4x4_SUV,2021,29/03/2020,DIESEL,11,AUTOMATIQUE,54000,8,150,<5000km
9997,AUDI,Q5,16090,8R [restyling],4x4_SUV,2014,07/05/2020,DIESEL,209848,AUTOMATIQUE,91000,10,177,<250000km
9998,AUDI,A1,13630,8X [restyling],Hatchback,2016,29/03/2020,DIESEL,82950,AUTOMATIQUE,16000,4,90,<150000km
9999,AUDI,Q2,29950,1 génération,4x4_SUV,2018,29/03/2020,ESSENCE,62865,AUTOMATIQUE,33000,8,150,<150000km
10000,AUDI,A4,32240,B9,Break,2017,29/03/2020,ESSENCE,36960,AUTOMATIQUE,92000,10,190,<50000km
10001,AUDI,Q3,31110,8U [restyling],4x4_SUV,2018,20/05/2020,DIESEL,48462,AUTOMATIQUE,92000,8,150,<50000km
10002,AUDI,A5,47880,2 génération,Coupé,2021,29/03/2020,DIESEL,10800,AUTOMATIQUE,26000,8,190,<50000km
10003,AUDI,A3,20030,8V [restyling],Hatchback,2016,29/03/2020,DIESEL,106875,AUTOMATIQUE,95000,8,150,<150000km
10004,AUDI,A5,19610,8T [restyling],Coupé,2012,29/03/2020,DIESEL,171122,AUTOMATIQUE,95000,14,245,<250000km
10005,AUDI,Q5,26330,8R,4x4_SUV,2012,29/03/2020,DIESEL,133228,AUTOMATIQUE,35000,15,240,<150000km
10006,AUDI,A7,49860,4G [restyling],Berline,2018,13/04/2020,DIESEL,58466,AUTOMATIQUE,30000,16,272,<150000km
10007,AUDI,A1,18420,8X [restyling],Hatchback,2017,29/03/2020,ESSENCE,28122,MANUEL,56000,5,95,<50000km
10008,AUDI,Q3,16860,8U,4x4_SUV,2014,25/04/2020,DIESEL,198700,MANUEL,91000,8,150,<250000km
10009,AUDI,Q5,79900,2 génération,4x4_SUV,2020,29/03/2020,DIESEL,18000,AUTOMATIQUE,21000,18,286,<50000km
10010,AUDI,Q2,34180,1 génération,4x4_SUV,2020,11/04/2020,DIESEL,24095,AUTOMATIQUE,56000,6,116,<50000km
10011,AUDI,A3,19060,8V,Hatchback,2015,19/05/2020,DIESEL,108240,MANUEL,33000,8,150,<150000km
10012,AUDI,A7,74090,C8,Berline,2019,29/03/2020,DIESEL,11554,AUTOMATIQUE,75000,18,286,<50000km
10013,AUDI,Q2,33860,1 génération,4x4_SUV,2018,29/03/2020,ESSENCE,31488,AUTOMATIQUE,26000,8,150,<50000km
10014,AUDI,A1,16460,8X [restyling],Hatchback,2018,29/03/2020,ESSENCE,21352,MANUEL,57000,5,95,<50000km
10015,AUDI,A3,12850,8V,Cabriolet,2014,29/03/2020,DIESEL,184158,MANUEL,85000,7,150,<250000km
10016,AUDI,Q3,17680,8U,4x4_SUV,2013,13/04/2020,DIESEL,113280,MANUEL,70000,8,150,<150000km
10017,AUDI,Q2,29940,1 génération,4x4_SUV,2020,29/03/2020,ESSENCE,11021,AUTOMATIQUE,66000,6,116,<50000km
10018,AUDI,A6,24400,4Gslashcharacter001C7 [restyling],Break,2015,29/03/2020,DIESEL,155247,AUTOMATIQUE,57000,10,190,<250000km
10019,AUDI,Q5,18590,8R,4x4_SUV,2011,22/05/2020,DIESEL,173250,AUTOMATIQUE,88000,10,170,<250000km
10020,AUDI,Q5,34540,2 génération,4x4_SUV,2018,27/05/2020,DIESEL,38340,AUTOMATIQUE,77000,10,190,<50000km
10021,AUDI,A1,20550,8X,Hatchback,2013,29/03/2020,ESSENCE,72588,AUTOMATIQUE,9000,10,185,<150000km
10022,AUDI,A3,7540,8Pslashcharacter0018PA [restyling],Hatchback,2007,19/05/2020,DIESEL,184140,MANUEL,38000,8,140,<250000km
10023,AUDI,A4,21400,B9,Break,2015,29/03/2020,DIESEL,95200,MANUEL,67000,8,150,<150000km
10024,AUDI,A4,22990,B9,Break,2016,15/04/2020,DIESEL,149523,MANUEL,33000,10,190,<150000km
10025,AUDI,A1,36470,2 génération,Hatchback,2021,29/03/2020,ESSENCE,1830,MANUEL,6000,6,116,<5000km
10026,AUDI,A1,19020,8X [restyling],Hatchback,2019,30/04/2020,DIESEL,50400,MANUEL,13000,4,90,<150000km
10027,AUDI,A4,25950,B9,Berline,2019,29/03/2020,ESSENCE,29595,MANUEL,41000,8,150,<50000km
10028,AUDI,A1,16740,8X [restyling],Hatchback,2016,29/03/2020,DIESEL,94325,MANUEL,57000,4,90,<150000km
10029,AUDI,A5,26020,8T [restyling],Berline,2015,26/05/2020,DIESEL,174840,AUTOMATIQUE,68000,14,245,<250000km
10030,AUDI,TT,63130,8S,Cabriolet,2020,29/03/2020,ESSENCE,11385,AUTOMATIQUE,6000,19,310,<50000km
10031,AUDI,A5,39770,8T,Coupé,2020,29/03/2020,ESSENCE,25080,AUTOMATIQUE,56000,10,190,<50000km
10032,AUDI,TT,63130,8S,Coupé,2020,29/03/2020,ESSENCE,11385,AUTOMATIQUE,6000,19,310,<50000km
10033,AUDI,A5,39770,2 génération,Coupé,2020,29/03/2020,ESSENCE,25080,AUTOMATIQUE,56000,10,190,<50000km
10034,AUDI,A5,33190,2 génération,Berline,2018,29/03/2020,DIESEL,64256,MANUEL,59000,8,190,<150000km
10035,AUDI,Q5,48770,8R [restyling],4x4_SUV,2019,29/03/2020,DIESEL,77012,AUTOMATIQUE,30000,10,190,<150000km
10036,AUDI,A4,52360,B9,Break,2021,29/03/2020,ESSENCE,108,AUTOMATIQUE,36000,10,190,<5000km
10038,AUDI,R8,52470,1 génération,Coupé,2010,13/05/2020,ESSENCE,108609,MANUEL,69000,34,430,<150000km
10039,AUDI,Q5,63610,8R [restyling],4x4_SUV,2019,08/05/2020,DIESEL,91875,AUTOMATIQUE,30000,18,272,<150000km
10040,AUDI,Q5,36640,2 génération,4x4_SUV,2018,19/05/2020,DIESEL,75447,AUTOMATIQUE,69000,10,190,<150000km
10041,AUDI,S6,69530,C7 [restyling],Berline,2016,29/03/2020,ESSENCE,73830,AUTOMATIQUE,98000,47,450,<150000km
10042,AUDI,S5,21920,8T,Coupé,2010,09/05/2020,ESSENCE,173988,AUTOMATIQUE,95000,26,354,<250000km
10043,AUDI,A3,41710,8V [restyling],Hatchback,2021,15/05/2020,HYBRIDE,11,AUTOMATIQUE,66000,6,204,<5000km
10044,AUDI,A1,20680,8X [restyling],Hatchback,2016,29/03/2020,ESSENCE,90850,AUTOMATIQUE,89000,8,150,<150000km
10045,AUDI,TT,42780,8S,Cabriolet,2015,29/03/2020,ESSENCE,18190,MANUEL,72000,25,400,<50000km
10046,AUDI,A4,40100,B9,Berline,2020,29/03/2020,DIESEL,20813,AUTOMATIQUE,60000,7,150,<50000km
10047,AUDI,Q2,29680,1 génération,4x4_SUV,2020,29/04/2020,ESSENCE,10080,MANUEL,33000,6,116,<50000km
10048,AUDI,Q2,32440,1 génération,4x4_SUV,2019,29/03/2020,DIESEL,21140,AUTOMATIQUE,73000,6,116,<50000km
10049,AUDI,A6,35580,4Gslashcharacter001C7 [restyling],Break,2017,29/03/2020,DIESEL,47851,AUTOMATIQUE,34000,10,190,<50000km
10050,AUDI,A1,31340,2 génération,Hatchback,2019,24/05/2020,ESSENCE,47600,AUTOMATIQUE,78000,6,116,<50000km
10051,AUDI,Q3,20130,8U [restyling],4x4_SUV,2017,29/03/2020,DIESEL,161025,AUTOMATIQUE,21000,8,150,<250000km
10052,AUDI,S3,55480,8V,Hatchback,2019,29/03/2020,ESSENCE,30858,AUTOMATIQUE,42000,29,300,<50000km
10053,AUDI,S3,33580,8V,Hatchback,2012,29/03/2020,ESSENCE,106140,AUTOMATIQUE,12000,23,300,<150000km
10054,AUDI,A4,14680,B9,Break,2016,29/03/2020,DIESEL,182546,MANUEL,91000,8,150,<250000km
10055,AUDI,A3,25490,8V [restyling],Hatchback,2017,13/04/2020,DIESEL,69542,AUTOMATIQUE,95000,8,150,<150000km
10056,AUDI,Q5,50620,2 génération,4x4_SUV,2021,13/04/2020,DIESEL,21,AUTOMATIQUE,84000,9,163,<5000km
10057,AUDI,A6,24070,4Gslashcharacter001C7,Break,2014,10/05/2020,DIESEL,158377,AUTOMATIQUE,50000,10,177,<250000km
10058,AUDI,A3,34080,8V [restyling],Cabriolet,2020,29/03/2020,DIESEL,11,AUTOMATIQUE,54000,6,115,<5000km
10059,AUDI,TT,19360,8J,Coupé,2010,29/03/2020,ESSENCE,64135,MANUEL,6000,9,160,<150000km
10060,AUDI,TT,19360,8J,roadster 2-portes,2010,29/03/2020,ESSENCE,64135,MANUEL,6000,9,160,<150000km
10061,AUDI,A3,26920,8V [restyling],Hatchback,2017,29/03/2020,DIESEL,65660,MANUEL,44000,8,150,<150000km
10062,AUDI,A4,28090,B9,Break,2017,21/05/2020,DIESEL,122018,AUTOMATIQUE,88000,8,150,<150000km
10063,AUDI,Q5,61650,2 génération,4x4_SUV,2019,29/03/2020,DIESEL,14041,AUTOMATIQUE,78000,10,190,<50000km
10064,AUDI,A5,28230,8T [restyling],Coupé,2016,29/03/2020,DIESEL,92570,AUTOMATIQUE,83000,15,245,<150000km
10065,AUDI,Q3,30720,8U [restyling],4x4_SUV,2019,21/05/2020,DIESEL,31320,MANUEL,81000,8,150,<50000km
10066,AUDI,A3,30360,8V [restyling],Hatchback,2019,29/03/2020,ESSENCE,49614,MANUEL,95000,8,150,<50000km
10067,AUDI,A4,37620,B9,Break,2019,29/03/2020,DIESEL,44430,AUTOMATIQUE,37000,7,150,<50000km
10068,AUDI,A6,33290,4Gslashcharacter001C7 [restyling],Break,2016,19/05/2020,DIESEL,100009,AUTOMATIQUE,72000,16,272,<150000km
10069,AUDI,A3,30650,8V [restyling],Hatchback,2019,29/03/2020,ESSENCE,19544,MANUEL,26000,8,150,<50000km
10070,AUDI,A4,22780,B9,Break,2017,21/05/2020,DIESEL,97198,AUTOMATIQUE,11000,10,190,<150000km
10071,AUDI,A3,27250,8V [restyling],Cabriolet,2017,25/05/2020,DIESEL,87416,AUTOMATIQUE,60000,8,150,<150000km
10072,AUDI,Q3,36220,F3,4x4_SUV,2020,29/03/2020,ESSENCE,16050,MANUEL,21000,8,150,<50000km
10073,AUDI,Q8,101340,1 génération,4x4_SUV,2019,29/03/2020,DIESEL,13874,AUTOMATIQUE,87000,18,286,<50000km
10074,AUDI,A3,7680,8Pslashcharacter0018PA [restyling],Hatchback,2004,13/04/2020,DIESEL,148497,MANUEL,65000,6,105,<150000km
10075,AUDI,Q2,25080,1 génération,4x4_SUV,2018,13/04/2020,DIESEL,91800,MANUEL,22000,6,116,<150000km
10076,AUDI,A1,35500,2 génération,Hatchback,2020,20/05/2020,ESSENCE,7828,AUTOMATIQUE,69000,6,116,<50000km
10077,AUDI,Q5,23220,8R,4x4_SUV,2011,29/03/2020,DIESEL,191376,AUTOMATIQUE,64000,15,240,<250000km
10078,AUDI,A3,19660,8V [restyling],Hatchback,2018,29/03/2020,DIESEL,148830,MANUEL,37000,6,115,<150000km
10079,AUDI,Q5,20440,8R,4x4_SUV,2010,27/04/2020,ESSENCE,124025,MANUEL,94000,13,211,<150000km
10080,AUDI,A4,5630,B7,Berline,2007,29/03/2020,DIESEL,253120,MANUEL,13000,8,140,250000+km
10081,AUDI,Q3,19600,8U [restyling],4x4_SUV,2015,30/03/2020,DIESEL,141907,AUTOMATIQUE,21000,10,180,<150000km
10082,AUDI,A3,37600,8V [restyling],Hatchback,2019,19/05/2020,HYBRIDE,26220,AUTOMATIQUE,88000,6,204,<50000km
10083,AUDI,A3,22860,8V [restyling],Hatchback,2019,29/03/2020,DIESEL,134200,AUTOMATIQUE,21000,8,150,<150000km
10084,AUDI,Q2,33960,1 génération,4x4_SUV,2020,29/03/2020,ESSENCE,17850,MANUEL,21000,6,116,<50000km
