marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
CITROEN,C3,14820,3 génération,Hatchback,2019,13/05/2020,DIESEL,5346,MANUEL,78000,4,75,<50000km
CITROEN,C4,13970,2 génération [restyling],Berline,2018,30/05/2020,ESSENCE,29763,AUTOMATIQUE,69000,6,114,<50000km
CITROEN,C5 AIRCROSS,34360,1 génération,4x4_SUV,2021,09/04/2020,DIESEL,11,AUTOMATIQUE,54000,6,131,<5000km
CITROEN,C3,12930,3 génération,Hatchback,2019,09/04/2020,DIESEL,52812,MANUEL,73000,4,75,<150000km
CITROEN,C3,12270,3 génération,Hatchback,2019,09/04/2020,DIESEL,45036,MANUEL,31000,4,75,<50000km
CITROEN,C3,16420,3 génération,Hatchback,2019,09/04/2020,ESSENCE,8069,MANUEL,91000,4,82,<50000km
CITROEN,C3,17330,3 génération,Hatchback,2020,09/04/2020,ESSENCE,55,MANUEL,17000,5,110,<5000km
CITROEN,C4,12860,2 génération,Hatchback,2017,09/04/2020,DIESEL,106400,MANUEL,23000,5,95,<150000km
CITROEN,C3,15640,3 génération,Hatchback,2018,09/04/2020,ESSENCE,44507,MANUEL,21000,5,110,<50000km
CITROEN,BERLINGO,23270,3 génération,Monospace,2019,18/05/2020,ESSENCE,20662,MANUEL,86000,6,110,<50000km
CITROEN,C3,10680,3 génération,Hatchback,2018,12/05/2020,ESSENCE,38627,MANUEL,30000,4,82,<50000km
CITROEN,C3,13140,3 génération,Hatchback,2020,09/04/2020,ESSENCE,8619,MANUEL,34000,4,82,<50000km
CITROEN,C3,14880,3 génération,Hatchback,2020,09/04/2020,ESSENCE,12890,MANUEL,15000,4,82,<50000km
CITROEN,C5,18080,2 génération,Break,2018,09/04/2020,DIESEL,69719,MANUEL,90000,8,150,<150000km
CITROEN,C4,22620,2 génération [restyling],Berline,2020,09/04/2020,ESSENCE,55,MANUEL,68000,5,114,<5000km
CITROEN,C3 AIRCROSS,19250,1 génération,Hatchback,2019,09/04/2020,DIESEL,4290,MANUEL,6000,6,120,<5000km
CITROEN,C4,22390,2 génération [restyling],Berline,2020,09/04/2020,DIESEL,10824,MANUEL,73000,5,114,<50000km
CITROEN,C4,14410,2 génération [restyling],Berline,2019,09/04/2020,DIESEL,61270,MANUEL,56000,5,114,<150000km
CITROEN,C3 PICASSO,7970,1 génération [restyling],Monospace,2014,09/04/2020,ESSENCE,129078,MANUEL,13000,6,95,<150000km
CITROEN,C3,9660,3 génération,Hatchback,2017,09/04/2020,DIESEL,82356,MANUEL,35000,3,75,<150000km
CITROEN,C3 AIRCROSS,20500,1 génération,Hatchback,2019,09/04/2020,DIESEL,7560,MANUEL,93000,5,99,<50000km
CITROEN,DS3,11480,1 génération,Hatchback,2014,26/05/2020,ESSENCE,73830,MANUEL,34000,7,120,<150000km
CITROEN,C3,14980,3 génération,Hatchback,2018,19/05/2020,ESSENCE,22730,MANUEL,42000,4,82,<50000km
CITROEN,JUMPY,28200,2 génération,Monospace,2019,06/06/2020,DIESEL,30688,MANUEL,80000,6,120,<50000km
CITROEN,C3,15780,3 génération,Hatchback,2020,28/05/2020,ESSENCE,15832,MANUEL,65000,4,82,<50000km
CITROEN,C3,13780,3 génération,Hatchback,2020,09/04/2020,ESSENCE,12,MANUEL,14000,4,68,<5000km
CITROEN,DS5,11160,1 génération,Hatchback,2013,13/04/2020,DIESEL,156512,AUTOMATIQUE,25000,6,112,<250000km
CITROEN,C3 AIRCROSS,15640,1 génération,Hatchback,2019,24/05/2020,ESSENCE,41548,MANUEL,56000,4,82,<50000km
CITROEN,C4 SPACETOURER,30600,1 génération,Monospace,2020,09/04/2020,DIESEL,13320,MANUEL,17000,6,120,<50000km
CITROEN,C3,12940,3 génération,Hatchback,2018,09/04/2020,ESSENCE,35608,MANUEL,21000,4,82,<50000km
CITROEN,C5 AIRCROSS,37270,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,3955,AUTOMATIQUE,77000,10,181,<5000km
CITROEN,C3,12370,2 génération [restyling],Hatchback,2017,09/04/2020,DIESEL,47506,MANUEL,76000,4,68,<50000km
CITROEN,BERLINGO,11990,2 génération [restyling],Monospace,2016,09/04/2020,DIESEL,71500,MANUEL,44000,5,95,<150000km
CITROEN,C4,12090,2 génération,Hatchback,2016,09/04/2020,DIESEL,92860,MANUEL,68000,5,95,<150000km
CITROEN,C3,15440,3 génération,Hatchback,2020,13/04/2020,ESSENCE,4633,MANUEL,51000,4,82,<5000km
CITROEN,C4,12940,2 génération,Hatchback,2016,13/04/2020,DIESEL,121800,AUTOMATIQUE,44000,5,114,<150000km
CITROEN,XSARA,1680,1 génération [restyling],Break,2001,19/05/2020,ESSENCE,102591,MANUEL,78000,7,110,<150000km
CITROEN,C4,16840,2 génération [restyling],Berline,2020,28/05/2020,DIESEL,18499,MANUEL,77000,5,114,<50000km
CITROEN,C3,12290,3 génération,Hatchback,2019,09/04/2020,DIESEL,50672,MANUEL,77000,4,75,<150000km
CITROEN,C4,13070,2 génération,Hatchback,2017,09/04/2020,DIESEL,165410,MANUEL,49000,6,120,<250000km
CITROEN,C4,15490,2 génération,Berline,2016,28/04/2020,DIESEL,28681,MANUEL,34000,6,120,<50000km
CITROEN,C3 AIRCROSS,18120,1 génération,Hatchback,2019,09/04/2020,ESSENCE,37601,MANUEL,25000,6,110,<50000km
CITROEN,C4,12240,2 génération,Hatchback,2017,12/05/2020,DIESEL,153900,MANUEL,3000,5,95,<250000km
CITROEN,C4,17770,2 génération [restyling],Berline,2019,09/04/2020,DIESEL,58906,MANUEL,29000,5,114,<150000km
CITROEN,C4,12530,2 génération,Hatchback,2016,09/04/2020,ESSENCE,69083,MANUEL,6000,5,110,<150000km
CITROEN,C4 SPACETOURER,29230,1 génération,Monospace,2019,03/06/2020,DIESEL,23885,AUTOMATIQUE,87000,6,120,<50000km
CITROEN,C4,11750,2 génération,Hatchback,2016,05/06/2020,DIESEL,141446,AUTOMATIQUE,22000,6,120,<150000km
CITROEN,BERLINGO,21380,2 génération [2pi restyling],Monospace,2019,09/04/2020,DIESEL,14095,MANUEL,89000,5,90,<50000km
CITROEN,C3,14450,3 génération,Hatchback,2020,09/04/2020,ESSENCE,11023,MANUEL,31000,4,82,<50000km
CITROEN,C8,6940,1 génération,Monospace,2008,09/04/2020,DIESEL,213184,MANUEL,77000,9,138,<250000km
CITROEN,C3,16450,3 génération,Hatchback,2020,09/04/2020,ESSENCE,16092,MANUEL,14000,4,82,<50000km
CITROEN,BERLINGO,29430,3 génération,Monospace,2020,09/04/2020,ESSENCE,63,MANUEL,53000,6,110,<5000km
CITROEN,C4,12360,2 génération,Hatchback,2017,09/04/2020,ESSENCE,37733,MANUEL,25000,4,82,<50000km
CITROEN,C3,7070,2 génération [restyling],Hatchback,2016,09/04/2020,ESSENCE,112891,MANUEL,6000,4,68,<150000km
CITROEN,C4 AIRCROSS,15060,1 génération,4x4_SUV,2016,09/04/2020,DIESEL,108308,MANUEL,71000,6,114,<150000km
CITROEN,C4 SPACETOURER,25940,1 génération,Monospace,2019,09/04/2020,ESSENCE,28770,MANUEL,59000,7,120,<50000km
CITROEN,C4,18900,2 génération [restyling],Berline,2019,09/04/2020,ESSENCE,1230,MANUEL,59000,5,114,<5000km
CITROEN,C3 AIRCROSS,29500,1 génération,Hatchback,2021,09/04/2020,DIESEL,6150,AUTOMATIQUE,69000,6,120,<50000km
CITROEN,C3,14970,2 génération [restyling],Hatchback,2017,06/06/2020,DIESEL,49462,MANUEL,42000,5,95,<50000km
CITROEN,C4,8450,2 génération,Hatchback,2018,09/05/2020,DIESEL,210632,MANUEL,78000,5,95,<250000km
CITROEN,C4,17340,2 génération [restyling],Berline,2019,09/04/2020,DIESEL,59639,MANUEL,14000,6,116,<150000km
CITROEN,C1,13090,2 génération,Hatchback,2020,28/05/2020,ESSENCE,5008,MANUEL,10000,4,69,<50000km
CITROEN,C4,10980,2 génération,Hatchback,2017,09/04/2020,DIESEL,101485,MANUEL,14000,5,95,<150000km
CITROEN,BERLINGO,10160,2 génération [2pi restyling],Monospace,2016,20/05/2020,DIESEL,106465,MANUEL,79000,5,90,<150000km
CITROEN,C4,13070,2 génération [restyling],Berline,2018,09/04/2020,DIESEL,55248,MANUEL,95000,6,116,<150000km
CITROEN,C4,13860,2 génération [restyling],Berline,2018,05/06/2020,DIESEL,53912,MANUEL,14000,5,114,<150000km
CITROEN,C3,17530,3 génération,Hatchback,2020,09/04/2020,DIESEL,13441,MANUEL,64000,5,99,<50000km
CITROEN,C1,11430,2 génération,Hatchback,2020,08/05/2020,ESSENCE,5454,MANUEL,38000,4,69,<50000km
CITROEN,C3,10610,3 génération,Hatchback,2017,30/04/2020,DIESEL,51379,MANUEL,22000,4,75,<150000km
CITROEN,DS4,17810,1 génération,Hatchback,2016,09/04/2020,DIESEL,87515,MANUEL,57000,7,150,<150000km
CITROEN,C3 PICASSO,13420,1 génération [restyling],Monospace,2017,30/04/2020,DIESEL,100800,MANUEL,65000,5,95,<150000km
CITROEN,C3,9520,3 génération,Hatchback,2017,17/04/2020,ESSENCE,61376,MANUEL,85000,4,82,<150000km
CITROEN,C4,17680,1 génération [restyling],Hatchback,2018,28/05/2020,ESSENCE,28370,MANUEL,90000,6,110,<50000km
CITROEN,C1,11630,2 génération,Hatchback,2020,12/05/2020,ESSENCE,7776,MANUEL,78000,4,69,<50000km
CITROEN,C5,17060,2 génération,Break,2016,09/04/2020,DIESEL,63440,AUTOMATIQUE,59000,9,181,<150000km
CITROEN,C1,3300,1 génération [restyling],Hatchback,2010,08/06/2020,ESSENCE,177760,MANUEL,60000,4,68,<250000km
CITROEN,C3,12030,3 génération,Hatchback,2017,09/04/2020,DIESEL,71897,MANUEL,19000,3,75,<150000km
CITROEN,C4,9630,2 génération,Berline,2014,15/05/2020,DIESEL,174338,MANUEL,85000,5,92,<250000km
CITROEN,C3,5610,2 génération [restyling],Hatchback,2012,09/04/2020,DIESEL,258653,MANUEL,2000,4,68,250000+km
CITROEN,C3 AIRCROSS,22380,1 génération,Hatchback,2020,09/04/2020,ESSENCE,6128,AUTOMATIQUE,39000,6,110,<50000km
CITROEN,C4 SPACETOURER,22380,1 génération,Monospace,2019,09/04/2020,DIESEL,26023,MANUEL,90000,6,120,<50000km
CITROEN,BERLINGO,20040,2 génération [2pi restyling],Monospace,2018,09/04/2020,DIESEL,32810,MANUEL,29000,5,90,<50000km
CITROEN,C5,11050,2 génération,Break,2012,23/05/2020,DIESEL,156210,AUTOMATIQUE,10000,10,163,<250000km
CITROEN,C3,14480,3 génération,Hatchback,2020,03/06/2020,ESSENCE,9545,MANUEL,57000,4,68,<50000km
CITROEN,C3 AIRCROSS,20140,1 génération,Hatchback,2019,09/04/2020,ESSENCE,27630,AUTOMATIQUE,69000,6,110,<50000km
CITROEN,C3,14930,3 génération,Hatchback,2019,09/04/2020,ESSENCE,27715,MANUEL,30000,4,82,<50000km
CITROEN,C4,16850,2 génération,Hatchback,2017,09/04/2020,ESSENCE,31254,MANUEL,91000,6,120,<50000km
CITROEN,C3,12440,3 génération,Hatchback,2018,09/04/2020,DIESEL,36330,MANUEL,76000,5,99,<50000km
CITROEN,C4,15390,2 génération [restyling],Berline,2018,30/04/2020,ESSENCE,43980,AUTOMATIQUE,74000,6,114,<50000km
CITROEN,C3,13300,3 génération,Hatchback,2020,06/06/2020,ESSENCE,21249,MANUEL,44000,4,82,<50000km
CITROEN,C3,19420,3 génération,Hatchback,2020,05/06/2020,DIESEL,9673,MANUEL,93000,5,99,<50000km
CITROEN,C4 AIRCROSS,14860,1 génération,4x4_SUV,2016,09/04/2020,DIESEL,130957,MANUEL,88000,6,114,<150000km
CITROEN,C4,12370,2 génération,Hatchback,2016,09/04/2020,DIESEL,125251,MANUEL,87000,5,95,<150000km
CITROEN,C5 AIRCROSS,32000,1 génération,4x4_SUV,2021,09/04/2020,DIESEL,112,AUTOMATIQUE,73000,6,131,<5000km
CITROEN,C4,17030,2 génération [restyling],Berline,2019,09/04/2020,ESSENCE,27236,AUTOMATIQUE,30000,6,114,<50000km
CITROEN,C3,12060,3 génération,Hatchback,2018,09/04/2020,DIESEL,77841,MANUEL,86000,4,75,<150000km
CITROEN,C3,18500,3 génération,Hatchback,2020,12/05/2020,DIESEL,16541,MANUEL,54000,5,99,<50000km
CITROEN,C4,15380,2 génération [restyling],Berline,2018,09/04/2020,ESSENCE,31052,MANUEL,76000,6,114,<50000km
CITROEN,C3,12270,3 génération,Hatchback,2017,09/04/2020,ESSENCE,9450,MANUEL,71000,4,82,<50000km
CITROEN,C4 SPACETOURER,21130,1 génération,Monospace,2020,06/06/2020,DIESEL,23786,MANUEL,78000,6,120,<50000km
CITROEN,C4,19530,2 génération [restyling],Berline,2019,09/04/2020,ESSENCE,31778,AUTOMATIQUE,83000,6,114,<50000km
CITROEN,C3 AIRCROSS,19110,1 génération,Hatchback,2019,13/04/2020,DIESEL,64883,MANUEL,54000,5,99,<150000km
CITROEN,C3,14640,3 génération,Hatchback,2020,09/04/2020,ESSENCE,11631,MANUEL,34000,4,82,<50000km
CITROEN,C5 AIRCROSS,36170,1 génération,4x4_SUV,2019,09/04/2020,ESSENCE,28850,AUTOMATIQUE,26000,10,181,<50000km
CITROEN,C5 AIRCROSS,44360,1 génération,4x4_SUV,2019,09/04/2020,DIESEL,1875,AUTOMATIQUE,89000,9,177,<5000km
CITROEN,C4,22000,1 génération [restyling],Hatchback,2019,05/06/2020,DIESEL,5950,AUTOMATIQUE,94000,5,90,<50000km
CITROEN,C4 SPACETOURER,26290,1 génération,Monospace,2020,09/04/2020,DIESEL,34310,AUTOMATIQUE,42000,6,120,<50000km
CITROEN,C4 SPACETOURER,18510,1 génération,Monospace,2017,06/06/2020,ESSENCE,53107,MANUEL,25000,7,120,<150000km
CITROEN,C1,12280,1 génération [restyling],Hatchback,2019,09/04/2020,ESSENCE,22229,MANUEL,24000,4,54,<50000km
CITROEN,C5 AIRCROSS,45240,1 génération,4x4_SUV,2020,30/05/2020,DIESEL,6,AUTOMATIQUE,89000,9,177,<5000km
CITROEN,C3 AIRCROSS,16080,1 génération,Hatchback,2019,09/04/2020,ESSENCE,6210,MANUEL,37000,5,82,<50000km
CITROEN,C3,11110,3 génération,Hatchback,2019,09/04/2020,ESSENCE,24403,MANUEL,56000,4,82,<50000km
CITROEN,C4 AIRCROSS,15640,1 génération,4x4_SUV,2015,08/06/2020,DIESEL,70678,MANUEL,59000,6,114,<150000km
CITROEN,DS5,13890,1 génération,Hatchback,2014,09/04/2020,DIESEL,128400,AUTOMATIQUE,65000,9,163,<150000km
CITROEN,C5,15490,2 génération,Break,2017,09/04/2020,DIESEL,124123,MANUEL,92000,8,150,<150000km
CITROEN,C4,17370,2 génération [restyling],Berline,2019,09/04/2020,DIESEL,46678,MANUEL,25000,5,114,<50000km
CITROEN,C4 AIRCROSS,11780,1 génération,4x4_SUV,2013,09/04/2020,DIESEL,171350,MANUEL,79000,8,150,<250000km
CITROEN,C4 SPACETOURER,26630,1 génération,Monospace,2019,09/04/2020,DIESEL,49600,AUTOMATIQUE,25000,6,120,<50000km
CITROEN,C1,10960,2 génération,Hatchback,2020,13/04/2020,ESSENCE,13570,MANUEL,85000,4,69,<50000km
CITROEN,C3 AIRCROSS,20110,1 génération,Hatchback,2019,07/06/2020,ESSENCE,20381,AUTOMATIQUE,68000,6,110,<50000km
CITROEN,C4,8360,2 génération [restyling],Berline,2018,23/05/2020,DIESEL,146500,MANUEL,78000,5,114,<150000km
CITROEN,C4 SPACETOURER,19950,1 génération,Monospace,2018,19/05/2020,ESSENCE,24112,MANUEL,24000,7,120,<50000km
CITROEN,C3,12140,2 génération [restyling],Hatchback,2017,09/04/2020,DIESEL,71435,MANUEL,19000,3,68,<150000km
CITROEN,C3,13760,3 génération,Hatchback,2019,09/04/2020,ESSENCE,17212,MANUEL,55000,4,82,<50000km
CITROEN,C5 AIRCROSS,28680,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,34390,MANUEL,40000,7,131,<50000km
CITROEN,C3 AIRCROSS,22740,1 génération,Hatchback,2020,09/04/2020,DIESEL,10224,MANUEL,18000,5,99,<50000km
CITROEN,C1,10150,2 génération,Hatchback,2020,07/05/2020,ESSENCE,21097,MANUEL,69000,4,69,<50000km
CITROEN,BERLINGO,15910,2 génération [2pi restyling],Monospace,2016,09/04/2020,DIESEL,117744,MANUEL,87000,5,90,<150000km
CITROEN,DS4,13230,1 génération,Hatchback,2014,09/04/2020,ESSENCE,85229,MANUEL,43000,7,120,<150000km
CITROEN,C4,17110,2 génération [restyling],Berline,2020,09/04/2020,ESSENCE,13070,MANUEL,95000,5,114,<50000km
CITROEN,C3,13330,3 génération,Hatchback,2019,09/04/2020,ESSENCE,27791,MANUEL,81000,4,82,<50000km
CITROEN,C3,11110,3 génération,Hatchback,2018,09/04/2020,DIESEL,102960,MANUEL,19000,4,75,<150000km
CITROEN,C4,12700,2 génération,Hatchback,2017,13/04/2020,DIESEL,92704,AUTOMATIQUE,31000,6,120,<150000km
CITROEN,C3,14820,3 génération,Hatchback,2020,09/04/2020,ESSENCE,11819,MANUEL,27000,4,82,<50000km
CITROEN,C4,13320,2 génération,Hatchback,2017,09/04/2020,DIESEL,87155,MANUEL,85000,5,95,<150000km
CITROEN,C3,8700,2 génération [restyling],Hatchback,2014,13/04/2020,DIESEL,43051,MANUEL,14000,4,68,<50000km
CITROEN,C3,23540,3 génération,Hatchback,2020,13/04/2020,ESSENCE,6,AUTOMATIQUE,29000,6,110,<5000km
CITROEN,C4,16430,2 génération [restyling],Berline,2019,09/04/2020,DIESEL,31323,MANUEL,88000,5,114,<50000km
CITROEN,C3,8340,3 génération,Hatchback,2017,09/04/2020,DIESEL,62185,MANUEL,95000,4,75,<150000km
CITROEN,C4,8940,2 génération,Hatchback,2012,03/06/2020,DIESEL,132233,MANUEL,56000,5,92,<150000km
CITROEN,C5,13440,2 génération,Break,2012,11/05/2020,DIESEL,55692,AUTOMATIQUE,3000,9,163,<150000km
CITROEN,C3,13650,3 génération,Hatchback,2020,15/05/2020,ESSENCE,17728,MANUEL,12000,4,82,<50000km
CITROEN,C4,8460,2 génération,Hatchback,2013,03/06/2020,DIESEL,143100,AUTOMATIQUE,57000,6,114,<150000km
CITROEN,C4,17430,1 génération [restyling],Hatchback,2019,09/04/2020,ESSENCE,5491,AUTOMATIQUE,60000,6,110,<50000km
CITROEN,C3 AIRCROSS,19820,1 génération,Hatchback,2019,09/04/2020,DIESEL,36518,MANUEL,35000,5,99,<50000km
CITROEN,C3,13060,3 génération,Hatchback,2018,27/05/2020,DIESEL,34717,MANUEL,48000,4,75,<50000km
CITROEN,C5 AIRCROSS,30300,1 génération,4x4_SUV,2020,13/04/2020,ESSENCE,7910,MANUEL,53000,7,131,<50000km
CITROEN,C3,13760,3 génération,Hatchback,2019,09/04/2020,ESSENCE,20788,MANUEL,85000,4,82,<50000km
CITROEN,C4 SPACETOURER,26040,1 génération,Monospace,2020,13/04/2020,DIESEL,21341,AUTOMATIQUE,29000,6,120,<50000km
CITROEN,C4,15340,2 génération [restyling],Berline,2018,09/04/2020,DIESEL,70190,MANUEL,64000,5,114,<150000km
CITROEN,C4 AIRCROSS,13070,1 génération,4x4_SUV,2015,08/06/2020,DIESEL,114880,MANUEL,91000,6,114,<150000km
CITROEN,C4,16230,2 génération,Hatchback,2016,09/04/2020,DIESEL,69169,AUTOMATIQUE,59000,6,120,<150000km
CITROEN,C4,14440,2 génération,Hatchback,2017,18/04/2020,DIESEL,63122,AUTOMATIQUE,45000,5,95,<150000km
CITROEN,C1,2560,1 génération [restyling],Hatchback,2008,19/05/2020,DIESEL,178690,MANUEL,38000,3,54,<250000km
CITROEN,C4,14670,2 génération [restyling],Berline,2019,09/04/2020,DIESEL,53477,MANUEL,14000,6,116,<150000km
CITROEN,C5 AIRCROSS,37340,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,7704,AUTOMATIQUE,71000,9,177,<50000km
CITROEN,C3,10150,3 génération,Hatchback,2018,26/05/2020,DIESEL,146900,MANUEL,31000,5,99,<150000km
CITROEN,C4,14590,2 génération,Hatchback,2018,13/05/2020,ESSENCE,35242,MANUEL,35000,4,82,<50000km
CITROEN,C3,18080,3 génération,Hatchback,2019,03/06/2020,DIESEL,12480,MANUEL,34000,5,99,<50000km
CITROEN,C3,13020,3 génération,Hatchback,2018,22/04/2020,ESSENCE,24875,MANUEL,83000,4,82,<50000km
CITROEN,C3,15940,3 génération,Hatchback,2020,09/04/2020,ESSENCE,11,MANUEL,81000,4,82,<5000km
CITROEN,C5 AIRCROSS,22380,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,8925,MANUEL,80000,7,131,<50000km
CITROEN,C3,13290,3 génération,Hatchback,2019,09/04/2020,ESSENCE,17424,MANUEL,56000,4,82,<50000km
CITROEN,C3,15120,3 génération,Hatchback,2020,09/04/2020,ESSENCE,19316,MANUEL,68000,4,82,<50000km
CITROEN,C2,5160,1 génération,Hatchback,2007,09/04/2020,ESSENCE,71716,MANUEL,74000,5,73,<150000km
CITROEN,C3 AIRCROSS,17200,1 génération,Hatchback,2020,25/05/2020,ESSENCE,10655,MANUEL,54000,6,82,<50000km
CITROEN,C4,10600,2 génération [restyling],Berline,2018,28/05/2020,DIESEL,130599,AUTOMATIQUE,34000,5,114,<150000km
CITROEN,C4,6030,2 génération,Hatchback,2012,13/04/2020,DIESEL,253003,MANUEL,69000,5,92,250000+km
CITROEN,C-ELYSEE,10790,2 génération [restyling],Berline,2019,09/04/2020,DIESEL,39095,MANUEL,33000,5,82,<50000km
CITROEN,C5 AIRCROSS,29880,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,17512,MANUEL,94000,7,131,<50000km
CITROEN,C3,12490,3 génération,Hatchback,2020,09/04/2020,ESSENCE,10670,MANUEL,15000,4,68,<50000km
CITROEN,BERLINGO,16390,2 génération [2pi restyling],Monospace,2017,09/04/2020,DIESEL,75763,MANUEL,72000,5,90,<150000km
CITROEN,C4,23780,2 génération [restyling],Berline,2020,13/04/2020,ESSENCE,5800,AUTOMATIQUE,81000,6,114,<50000km
CITROEN,C3,9730,3 génération,Hatchback,2018,09/04/2020,DIESEL,124524,MANUEL,29000,4,99,<150000km
CITROEN,C3,16220,3 génération,Hatchback,2020,20/05/2020,ESSENCE,11,MANUEL,21000,4,82,<5000km
CITROEN,C4,10880,2 génération,Hatchback,2017,13/04/2020,DIESEL,120721,MANUEL,53000,6,120,<150000km
CITROEN,C5 AIRCROSS,32740,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,2340,MANUEL,77000,7,131,<5000km
CITROEN,C3,15200,3 génération,Hatchback,2019,09/04/2020,ESSENCE,28560,MANUEL,38000,4,82,<50000km
CITROEN,C3 AIRCROSS,21400,1 génération,Hatchback,2019,04/06/2020,DIESEL,11290,MANUEL,62000,6,120,<50000km
CITROEN,C1,11530,2 génération,Hatchback,2020,09/04/2020,ESSENCE,2783,MANUEL,52000,4,69,<5000km
CITROEN,C3,14610,3 génération,Hatchback,2019,28/05/2020,ESSENCE,65158,MANUEL,56000,5,110,<150000km
CITROEN,C4,11660,2 génération [restyling],Berline,2018,09/04/2020,DIESEL,94207,MANUEL,35000,5,114,<150000km
CITROEN,C3,8170,2 génération [restyling],Hatchback,2017,22/05/2020,DIESEL,100152,MANUEL,74000,4,68,<150000km
CITROEN,BERLINGO,20940,3 génération,Monospace,2019,09/04/2020,DIESEL,960,MANUEL,29000,4,76,<5000km
CITROEN,C1,12740,2 génération,Hatchback,2020,09/04/2020,ESSENCE,9051,MANUEL,42000,3,69,<50000km
CITROEN,C5,6940,2 génération,Berline,2009,09/04/2020,DIESEL,156878,AUTOMATIQUE,83000,9,140,<250000km
CITROEN,C3,15730,3 génération,Hatchback,2018,09/04/2020,DIESEL,25250,MANUEL,29000,4,75,<50000km
CITROEN,C4,9700,2 génération,Hatchback,2016,09/04/2020,DIESEL,130140,MANUEL,41000,4,95,<150000km
CITROEN,BERLINGO,20720,3 génération,Monospace,2019,07/06/2020,ESSENCE,10370,MANUEL,71000,6,110,<50000km
CITROEN,C3,14860,3 génération,Hatchback,2018,09/04/2020,ESSENCE,54740,MANUEL,49000,4,82,<150000km
CITROEN,C4,16090,2 génération,Hatchback,2018,09/04/2020,DIESEL,94488,AUTOMATIQUE,53000,6,120,<150000km
CITROEN,BERLINGO,23430,3 génération,Monospace,2020,09/04/2020,DIESEL,22345,MANUEL,42000,7,130,<50000km
CITROEN,C4 SPACETOURER,31570,1 génération,Monospace,2020,21/05/2020,DIESEL,40656,AUTOMATIQUE,25000,6,120,<50000km
CITROEN,BERLINGO,30870,3 génération,Monospace,2020,25/05/2020,DIESEL,13019,AUTOMATIQUE,56000,7,130,<50000km
CITROEN,C4,12740,2 génération,Hatchback,2016,08/06/2020,DIESEL,103240,AUTOMATIQUE,71000,5,95,<150000km
CITROEN,C3 AIRCROSS,15950,1 génération,Hatchback,2018,03/06/2020,ESSENCE,23045,MANUEL,24000,6,110,<50000km
CITROEN,C3,14490,3 génération,Hatchback,2019,09/04/2020,DIESEL,39475,MANUEL,53000,5,99,<50000km
CITROEN,BERLINGO,17290,2 génération [2pi restyling],Monospace,2019,09/04/2020,DIESEL,22022,MANUEL,38000,5,90,<50000km
CITROEN,C3,18120,3 génération,Hatchback,2020,09/04/2020,ESSENCE,20914,MANUEL,65000,4,82,<50000km
CITROEN,C3 AIRCROSS,24160,1 génération,Hatchback,2020,09/04/2020,ESSENCE,27,AUTOMATIQUE,33000,6,110,<5000km
CITROEN,C3,14990,3 génération,Hatchback,2020,09/04/2020,ESSENCE,10465,MANUEL,44000,4,82,<50000km
CITROEN,C8,3610,1 génération,Monospace,2007,03/06/2020,DIESEL,248050,MANUEL,21000,7,122,<250000km
CITROEN,DS4,10510,1 génération,Hatchback,2014,09/04/2020,ESSENCE,134365,MANUEL,25000,7,120,<150000km
CITROEN,C4,15110,2 génération,Hatchback,2016,26/05/2020,ESSENCE,64660,MANUEL,20000,6,120,<150000km
CITROEN,DS5,13390,1 génération,Hatchback,2015,09/04/2020,DIESEL,166911,MANUEL,78000,9,163,<250000km
CITROEN,C3,17820,3 génération,Hatchback,2019,09/04/2020,ESSENCE,21291,MANUEL,89000,4,82,<50000km
CITROEN,C5 AIRCROSS,32510,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,3367,AUTOMATIQUE,76000,10,181,<5000km
CITROEN,C3,14500,3 génération,Hatchback,2019,09/04/2020,ESSENCE,41963,MANUEL,39000,4,82,<50000km
CITROEN,C4,17140,2 génération [restyling],Berline,2018,23/05/2020,DIESEL,34920,MANUEL,53000,5,114,<50000km
CITROEN,C4 SPACETOURER,27700,1 génération,Monospace,2019,09/04/2020,DIESEL,19662,MANUEL,42000,6,120,<50000km
CITROEN,C4,16780,2 génération [restyling],Berline,2018,20/05/2020,ESSENCE,20160,AUTOMATIQUE,77000,5,114,<50000km
CITROEN,C4 AIRCROSS,18460,1 génération,4x4_SUV,2018,09/04/2020,DIESEL,91545,MANUEL,19000,6,114,<150000km
CITROEN,C3 AIRCROSS,18500,1 génération,Hatchback,2019,13/04/2020,DIESEL,59274,MANUEL,54000,5,99,<150000km
CITROEN,C5,9580,2 génération,Break,2012,13/04/2020,DIESEL,213964,MANUEL,60000,9,163,<250000km
CITROEN,DS5,15450,1 génération,Hatchback,2013,09/04/2020,DIESEL,95200,MANUEL,63000,9,163,<150000km
CITROEN,C4 SPACETOURER,27320,1 génération,Monospace,2019,09/04/2020,DIESEL,39740,AUTOMATIQUE,51000,9,150,<50000km
